Timestamp,PM2.5 (µg/m³)
2023-01-01 05:00:00,65.76666666666667
2023-01-02 05:00:00,138.74791666666667
2023-01-03 05:00:00,198.9716666666667
2023-01-04 05:00:00,165.80916666666667
2023-01-05 05:00:00,190.73916666666665
2023-01-06 05:00:00,178.05875
2023-01-07 05:00:00,162.820625
2023-01-08 05:00:00,108.47375
2023-01-09 05:00:00,167.11666666666667
2023-01-10 05:00:00,212.34833333333333
2023-01-11 05:00:00,96.690625
2023-01-12 05:00:00,143.936875
2023-01-13 05:00:00,164.38916666666668
2023-01-14 05:00:00,181.141875
2023-01-15 05:00:00,89.4125
2023-01-16 05:00:00,132.155
2023-01-17 05:00:00,142.76625
2023-01-18 05:00:00,149.54999999999998
2023-01-19 05:00:00,152.04999999999998
2023-01-20 05:00:00,130.92333333333332
2023-01-21 05:00:00,120.77729166666666
2023-01-22 05:00:00,220.58333333333331
2023-01-23 05:00:00,157.0475
2023-01-24 05:00:00,200.1011111111111
2023-01-25 05:00:00,50.87916666666666
2023-01-26 05:00:00,153.16375
2023-01-27 05:00:00,108.86625
2023-01-28 05:00:00,96.715625
2023-01-29 05:00:00,158.64583333333334
2023-01-30 05:00:00,22.18055555555556
2023-01-31 05:00:00,91.231875
2023-02-01 05:00:00,77.468125
2023-02-02 05:00:00,74.06041666666667
2023-02-03 05:00:00,76.53750000000001
2023-02-04 05:00:00,103.68729166666668
2023-02-05 05:00:00,74.14666666666668
2023-02-06 05:00:00,227.64166666666665
2023-02-07 05:00:00,153.72708333333333
2023-02-08 05:00:00,60.36687499999999
2023-02-09 05:00:00,106.806875
2023-02-10 05:00:00,69.545
2023-02-11 05:00:00,105.35625
2023-02-12 05:00:00,59.48083333333333
2023-02-13 05:00:00,49.103125
2023-02-14 05:00:00,66.14583333333333
2023-02-15 05:00:00,69.664375
2023-02-16 05:00:00,94.525
2023-02-17 05:00:00,143.665
2023-02-18 05:00:00,113.12166666666668
2023-02-19 05:00:00,122.45125
2023-02-20 05:00:00,125.519375
2023-02-21 05:00:00,66.236875
2023-02-22 05:00:00,111.3025
2023-02-23 05:00:00,91.89125
2023-02-24 05:00:00,62.9975
2023-02-25 05:00:00,112.59833333333331
2023-02-26 05:00:00,160.53916666666666
2023-02-27 05:00:00,134.4
2023-02-28 05:00:00,96.4875
2023-03-01 05:00:00,34.274166666666666
2023-03-02 05:00:00,92.803125
2023-03-03 05:00:00,83.125
2023-03-04 05:00:00,53.76083333333332
2023-03-05 05:00:00,76.29875000000001
2023-03-06 05:00:00,76.54625
2023-03-07 05:00:00,60.63249999999999
2023-03-08 05:00:00,75.14875
2023-03-09 05:00:00,10.95
2023-03-10 05:00:00,64.25916666666667
2023-03-11 05:00:00,72.91666666666667
2023-03-12 05:00:00,81.1825
2023-03-13 05:00:00,79.20666666666666
2023-03-14 05:00:00,70.83666666666666
2023-03-15 05:00:00,98.37416666666668
2023-03-16 05:00:00,90.32833333333332
2023-03-17 05:00:00,70.2625
2023-03-18 05:00:00,83.46
2023-03-19 05:00:00,34.5
2023-03-20 05:00:00,51.59111111111111
2023-03-21 05:00:00,10.8
2023-03-22 05:00:00,46.73416666666666
2023-03-23 05:00:00,69.83444444444444
2023-03-24 05:00:00,65.19875
2023-03-25 05:00:00,
2023-03-26 05:00:00,42.0375
2023-03-27 05:00:00,39.23333333333333
2023-03-28 05:00:00,62.964375
2023-03-29 05:00:00,70.33812499999999
2023-03-30 05:00:00,87.99875
2023-03-31 05:00:00,10.35
2023-04-01 05:00:00,24.390833333333333
2023-04-02 05:00:00,30.07875
2023-04-03 05:00:00,40.9175
2023-04-04 05:00:00,77.17020833333333
2023-04-05 05:00:00,62.055625
2023-04-06 05:00:00,41.786875
2023-04-07 05:00:00,48.14166666666667
2023-04-08 05:00:00,53.138125
2023-04-09 05:00:00,66.97500000000001
2023-04-10 05:00:00,76.70270833333333
2023-04-11 05:00:00,70.95125
2023-04-12 05:00:00,68.54375
2023-04-13 05:00:00,60.66944444444445
2023-04-14 05:00:00,76.5175
2023-04-15 05:00:00,71.66833333333332
2023-04-16 05:00:00,82.50833333333333
2023-04-17 05:00:00,78.261875
2023-04-18 05:00:00,53.998125
2023-04-19 05:00:00,84.15
2023-04-20 05:00:00,59.66555555555556
2023-04-21 05:00:00,58.6075
2023-04-22 05:00:00,50.020625
2023-04-23 05:00:00,41.18333333333333
2023-04-24 05:00:00,55.1125
2023-04-25 05:00:00,57.15833333333333
2023-04-26 05:00:00,70.1825
2023-04-27 05:00:00,86.625
2023-04-28 05:00:00,59.6125
2023-04-29 05:00:00,71.2325
2023-04-30 05:00:00,54.42
2023-05-01 05:00:00,37.48875
2023-05-02 05:00:00,21.55
2023-05-03 05:00:00,19.65
2023-05-04 05:00:00,20.175
2023-05-05 05:00:00,40.59444444444444
2023-05-06 05:00:00,51.51916666666667
2023-05-07 05:00:00,46.893125
2023-05-08 05:00:00,55.89166666666667
2023-05-09 05:00:00,50.16166666666667
2023-05-10 05:00:00,46.9725
2023-05-11 05:00:00,51.64416666666667
2023-05-12 05:00:00,51.92166666666666
2023-05-13 05:00:00,64.675
2023-05-14 05:00:00,47.025
2023-05-15 05:00:00,31.89166666666667
2023-05-16 05:00:00,38.09166666666667
2023-05-17 05:00:00,49.40083333333333
2023-05-18 05:00:00,51.095
2023-05-19 05:00:00,39.7225
2023-05-20 05:00:00,51.475625
2023-05-21 05:00:00,55.648125
2023-05-22 05:00:00,33.428125
2023-05-23 05:00:00,30.616666666666664
2023-05-24 05:00:00,44.708333333333336
2023-05-25 05:00:00,42.595
2023-05-26 05:00:00,22.125
2023-05-27 05:00:00,114.48916666666668
2023-05-28 05:00:00,70.25
2023-05-29 05:00:00,9.375
2023-05-30 05:00:00,42.73625
2023-05-31 05:00:00,23.183333333333334
2023-06-01 05:00:00,39.33125
2023-06-02 05:00:00,54.39125
2023-06-03 05:00:00,56.71666666666667
2023-06-04 05:00:00,75.57916666666667
2023-06-05 05:00:00,48.0875
2023-06-06 05:00:00,40.325
