Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 18:00:00,199.25,,,,,,29.08,3.86,19.65,4.56,26.01,7.49,,,,13.0,86.0,0.3,269.0,0.0,0.0,11.0,740.75,
2020-01-01 19:00:00,422.75,,,,,,39.1,7.85,19.6,10.08,39.11,12.69,,,,12.42,92.5,0.3,139.75,0.0,0.0,11.0,741.0,
2020-01-01 20:00:00,688.0,,,,,,51.09,4.65,20.97,12.16,48.63,16.38,,,,11.95,93.75,0.3,218.25,0.0,0.0,11.0,741.25,
2020-01-01 21:00:00,831.0,,,,,,58.16,0.01,19.84,11.92,50.24,17.69,,,,11.35,97.25,0.32,265.25,0.0,0.0,11.0,742.0,
2020-01-01 22:00:00,876.25,,,,,,65.76,0.01,19.4,10.96,60.98,21.05,,,,10.95,99.0,0.3,93.25,0.0,0.0,11.0,742.0,
2020-01-01 23:00:00,751.0,,,,,,67.73,0.01,19.4,11.28,58.62,21.27,,,,10.6,100.0,0.3,186.25,0.0,0.0,11.0,742.0,
2020-01-02 00:00:00,691.75,,,,,,57.51,4.75,20.09,10.64,57.12,20.72,,,,10.22,,0.3,175.0,0.0,0.0,11.0,741.0,
2020-01-02 01:00:00,670.0,,,,,,51.22,8.05,19.8,10.08,59.94,20.62,,,,10.15,,0.3,278.25,0.0,0.0,11.0,741.0,
2020-01-02 02:00:00,510.75,,,,,,50.3,6.88,18.23,8.88,59.57,20.62,,,,9.93,,0.3,281.5,0.0,0.0,11.0,741.0,
2020-01-02 03:00:00,424.25,,,,,,44.93,6.86,18.33,8.16,57.96,18.77,,,,9.3,,0.3,274.0,0.0,0.0,11.0,740.5,
2020-01-02 04:00:00,368.25,,,,,,45.06,5.62,18.62,8.08,57.96,19.42,,,,9.55,99.5,0.3,258.0,0.0,0.0,11.0,740.0,
2020-01-02 05:00:00,315.25,,,,,,40.28,4.8,29.4,6.72,52.03,15.3,,,,9.62,98.25,0.3,208.5,0.0,0.0,11.0,740.0,
2020-01-02 06:00:00,302.25,,,,,,39.76,4.82,54.49,6.72,51.08,14.86,,,,9.52,99.0,0.3,186.75,0.0,0.0,11.0,741.0,
2020-01-02 07:00:00,366.5,,,,,,43.16,5.58,69.29,7.28,48.63,14.86,,,,9.3,100.0,0.3,231.25,0.0,0.0,16.75,741.5,
2020-01-02 08:00:00,454.5,,,,,,43.16,5.95,58.6,8.32,47.6,15.3,,,,10.77,95.0,0.3,201.5,0.0,0.0,50.0,742.0,
2020-01-02 09:00:00,498.0,,,,,,42.71,4.82,35.87,8.8,47.69,15.19,,,,12.75,84.5,0.3,184.0,0.0,0.0,101.0,742.5,
2020-01-02 10:00:00,320.0,,,,,,85.28,2.37,20.97,5.6,29.97,8.9,,,,15.2,76.5,0.3,101.5,0.0,0.0,226.5,743.0,
2020-01-02 11:00:00,262.5,,,,,,71.98,1.95,24.55,4.16,24.32,7.05,,,,16.35,72.5,1.2,111.5,0.0,0.0,268.5,742.25,
2020-01-02 12:00:00,202.25,,,,,,66.74,0.86,43.22,2.88,18.76,6.73,,,,16.98,67.5,1.85,106.75,0.0,0.0,251.25,741.5,
2020-01-02 13:00:00,111.0,,,,,,62.62,0.67,68.94,2.0,11.59,4.77,,,,18.0,63.5,0.72,114.75,0.0,0.0,335.0,740.25,
2020-01-02 14:00:00,92.75,,,,,,71.07,0.53,88.64,2.08,12.72,3.91,,,,18.18,62.25,1.78,122.0,0.0,0.0,312.5,739.0,
2020-01-02 15:00:00,69.0,,,,,,71.66,0.48,92.36,1.44,9.99,4.23,,,,17.85,63.0,1.85,116.0,0.0,0.0,221.75,739.0,
2020-01-02 16:00:00,56.5,,,,,,35.04,0.69,87.81,1.36,9.05,2.93,,,,17.48,65.75,0.52,118.25,0.0,0.0,103.75,738.75,
2020-01-02 17:00:00,70.75,,,,,,16.18,1.42,49.34,1.84,11.97,3.47,,,,16.38,71.25,0.3,133.25,0.0,0.0,20.25,739.0,
2020-01-02 18:00:00,128.0,,,,,,23.84,3.06,21.07,4.4,28.28,9.33,,,,15.1,78.75,0.3,185.75,0.0,0.0,11.0,739.0,
2020-01-02 19:00:00,286.25,,,,,,37.27,6.94,19.94,7.6,57.02,23.76,,,,14.52,84.5,0.3,157.25,0.0,0.0,11.0,739.0,
2020-01-02 20:00:00,539.5,,,,,,52.73,7.07,20.68,11.52,69.56,33.53,,,,14.12,86.25,0.3,270.75,0.0,0.0,11.0,739.0,
2020-01-02 21:00:00,572.25,,,,,,62.88,6.51,19.45,10.0,70.88,41.12,,,,13.95,87.0,0.32,278.0,0.0,0.0,11.0,740.0,
2020-01-02 22:00:00,387.5,,,,,,64.84,5.87,20.92,7.84,57.68,32.98,,,,13.8,86.75,0.72,268.75,0.0,0.0,11.0,740.0,
2020-01-02 23:00:00,362.0,,,,,,65.11,6.42,20.29,8.64,59.75,27.56,,,,13.6,88.0,1.2,279.0,0.0,0.0,11.0,739.5,
2020-01-03 00:00:00,358.0,,,,,,53.58,6.38,18.67,8.24,57.3,22.78,,,,13.55,89.0,0.38,242.75,0.0,0.0,11.0,739.0,
2020-01-03 01:00:00,311.25,,,,,,49.52,6.21,19.4,8.24,60.32,22.78,,,,13.32,91.0,1.0,255.25,0.0,0.0,11.0,739.0,
2020-01-03 02:00:00,315.5,,,,,,51.88,6.07,27.05,8.16,62.02,22.13,,,,12.98,92.5,0.62,172.0,0.0,0.0,11.0,739.0,
2020-01-03 03:00:00,316.75,,,,,,49.12,5.79,27.39,8.16,63.34,22.68,,,,12.62,94.75,0.48,244.0,0.0,0.0,11.0,738.0,
2020-01-03 04:00:00,308.5,,,,,,48.6,5.24,24.45,7.6,64.09,20.4,,,,12.23,96.25,0.32,252.75,0.0,0.0,11.0,738.0,
2020-01-03 05:00:00,284.5,,,,,,47.23,4.92,23.13,7.36,64.94,19.64,,,,11.65,99.25,0.3,263.5,0.0,0.0,11.0,737.25,
2020-01-03 06:00:00,293.5,,,,,,40.87,5.35,23.96,7.6,68.61,20.94,,,,11.35,,0.3,244.25,0.0,0.0,11.0,738.0,
2020-01-03 07:00:00,391.5,,,,,,42.71,5.55,23.96,10.24,68.14,21.16,,,,11.35,99.0,0.3,245.25,0.0,0.0,15.75,739.0,
2020-01-03 08:00:00,517.0,,,,,,43.23,5.21,28.03,9.68,63.81,17.69,,,,12.62,93.75,0.3,229.25,0.0,0.0,46.5,739.75,
2020-01-03 09:00:00,376.0,,,,,,43.36,4.38,25.09,8.0,63.15,16.71,,,,14.65,82.5,0.3,116.5,0.0,0.0,97.0,740.0,
2020-01-03 10:00:00,216.25,,,,,,,0.05,21.51,3.76,31.39,8.79,,,,15.7,74.25,1.08,108.5,0.0,0.0,213.0,741.0,
2020-01-03 11:00:00,69.25,,,,,,5.04,0.44,31.8,2.16,18.38,8.46,,,,16.2,73.0,2.3,118.0,0.0,0.0,293.5,740.0,
2020-01-03 12:00:00,30.5,,,,,,41.26,0.44,9.7,1.6,12.06,8.35,,,,16.9,71.5,1.95,122.5,0.0,0.0,216.5,738.75,
2020-01-03 13:00:00,30.0,,,,,,49.78,0.39,39.94,1.28,9.52,8.9,,,,18.23,67.25,0.88,155.0,0.0,0.0,373.5,737.75,
2020-01-03 14:00:00,33.0,,,,,,42.38,0.38,63.36,1.28,6.22,8.03,,,,18.25,67.0,1.45,124.75,0.0,0.0,342.25,737.0,
2020-01-03 15:00:00,31.75,,,,,,46.18,0.4,69.58,1.28,2.64,7.38,,,,18.32,66.5,0.43,123.75,0.0,0.0,272.0,736.0,
2020-01-03 16:00:00,26.25,,,,,,39.56,0.4,71.1,1.12,10.93,6.08,,,,17.82,68.0,1.05,124.0,0.0,0.0,147.0,736.0,
2020-01-03 17:00:00,21.25,,,,,,40.09,1.01,34.99,1.04,9.99,7.38,,,,16.3,75.75,0.3,131.25,0.0,0.0,22.75,736.0,
2020-01-03 18:00:00,36.75,,,,,,47.55,1.89,6.76,2.8,21.02,14.86,,,,15.08,83.0,0.3,180.25,0.0,0.0,11.0,736.5,
2020-01-03 19:00:00,92.0,,,,,,56.07,2.59,7.2,3.44,29.69,18.55,,,,14.62,86.75,0.3,190.25,0.0,0.0,11.0,737.0,
2020-01-03 20:00:00,160.25,,,,,,64.78,4.18,4.07,5.12,50.9,37.0,,,,13.92,90.25,0.3,233.5,0.0,0.0,11.0,737.75,
2020-01-03 21:00:00,256.75,,,,,,71.53,4.15,3.97,5.92,52.21,28.64,,,,13.55,92.0,0.3,229.25,0.0,0.0,11.0,738.0,
2020-01-03 22:00:00,228.5,,,,,,76.83,4.44,3.68,5.76,49.86,25.61,,,,13.18,95.0,0.3,235.75,0.0,0.0,11.0,738.0,
2020-01-03 23:00:00,227.0,,,,,,76.9,3.73,4.07,5.6,43.45,23.44,,,,13.0,95.5,0.3,257.0,0.0,0.0,11.0,738.0,
2020-01-04 00:00:00,170.0,,,,,,62.55,2.65,3.09,4.08,30.54,17.03,,,,12.68,96.25,0.3,263.75,0.0,0.0,11.0,737.5,
2020-01-04 01:00:00,142.5,,,,,,56.0,2.44,3.53,3.52,26.3,15.3,,,,12.2,99.0,0.3,267.75,0.0,0.0,11.0,737.0,
2020-01-04 02:00:00,150.75,,,,,,50.76,2.19,4.31,3.52,24.79,13.78,,,,11.95,100.0,0.3,266.25,0.0,0.0,11.0,737.0,
2020-01-04 03:00:00,156.25,,,,,,45.26,2.29,4.36,3.44,24.41,12.48,,,,11.55,,0.3,248.5,0.0,0.0,11.0,737.0,
2020-01-04 04:00:00,165.25,,,,,,47.49,2.06,3.82,3.44,26.11,12.59,,,,11.18,,0.3,220.0,0.0,0.0,11.0,736.5,
2020-01-04 05:00:00,168.75,,,,,,50.5,2.42,4.26,3.84,27.05,12.37,,,,11.08,,0.3,258.5,0.0,0.0,11.0,737.0,
2020-01-04 06:00:00,197.5,,,,,,49.85,2.75,6.12,4.72,33.84,11.72,,,,10.95,,0.3,263.0,0.0,0.0,11.0,737.0,
2020-01-04 07:00:00,235.5,,,,,,49.58,2.79,4.36,5.44,35.34,12.04,,,,10.85,,0.3,273.5,0.0,0.0,16.25,737.5,
2020-01-04 08:00:00,243.0,,,,,,56.26,2.62,3.92,5.2,32.14,10.31,,,,11.75,98.5,0.3,275.0,0.0,0.0,53.5,738.0,
2020-01-04 09:00:00,234.0,,,,,,56.33,2.7,3.92,4.48,26.77,11.93,,,,13.35,91.5,0.3,267.0,0.0,0.0,99.5,738.5,
2020-01-04 10:00:00,252.5,,,,,,70.22,1.24,11.52,4.16,24.88,12.04,,,,16.55,76.5,0.3,207.5,0.0,0.0,203.5,739.0,
2020-01-04 11:00:00,209.25,,,,,,114.56,1.25,76.88,3.04,20.08,6.84,,,,17.23,72.25,0.85,178.75,0.0,0.0,237.75,738.5,
2020-01-04 12:00:00,157.5,,,,,,66.74,1.5,88.74,2.56,19.23,7.49,,,,17.32,72.0,0.68,219.25,0.0,0.0,252.75,737.5,
2020-01-04 13:00:00,123.5,,,,,,30.46,1.14,104.12,2.0,17.34,5.21,,,,17.23,68.5,0.3,252.75,0.0,0.0,183.75,736.5,
2020-01-04 14:00:00,84.0,,,,,,27.84,1.03,103.83,1.36,9.24,3.26,,,,17.08,66.0,0.3,260.5,0.0,0.0,140.75,735.5,
2020-01-04 15:00:00,69.0,,,,,,24.96,0.97,111.28,1.28,8.39,3.04,,,,17.22,63.0,0.3,264.75,0.0,0.0,172.25,735.0,
2020-01-04 16:00:00,70.75,,,,,,23.58,1.06,100.55,1.28,7.26,2.71,,,,16.9,64.0,0.3,264.75,0.0,0.0,93.0,735.0,
2020-01-04 17:00:00,93.75,,,,,,23.51,1.59,49.1,1.6,10.37,4.12,,,,15.75,70.0,0.3,262.5,0.0,0.0,18.0,735.25,
2020-01-04 18:00:00,153.5,,,,,,27.84,2.0,17.64,2.48,14.7,5.64,,,,14.58,76.0,0.3,259.75,0.0,0.0,11.0,736.0,
2020-01-04 19:00:00,173.0,,,,,,33.21,2.44,12.05,3.92,15.74,5.86,,,,13.85,81.75,0.3,270.5,0.0,0.0,11.0,736.75,
2020-01-04 20:00:00,290.25,,,,,,37.92,2.79,11.17,3.36,18.85,6.73,,,,13.35,84.75,0.3,254.0,0.0,0.0,11.0,737.0,
2020-01-04 21:00:00,253.5,,,,,,41.99,2.5,10.05,4.64,26.2,8.79,,,,13.0,85.25,0.3,212.25,0.0,0.0,11.0,737.75,
2020-01-04 22:00:00,242.5,,,,,,43.89,2.8,11.47,5.6,36.66,12.26,,,,12.7,86.75,0.3,252.5,0.0,0.0,11.0,738.0,
2020-01-04 23:00:00,277.0,,,,,,47.82,3.02,12.35,5.68,40.06,12.91,,,,12.1,89.5,0.3,257.25,0.0,0.0,11.0,738.0,
2020-01-05 00:00:00,363.0,,,,,,46.83,3.36,11.27,5.84,43.17,12.8,,,,11.38,94.0,0.3,257.25,0.0,0.0,11.0,737.0,
2020-01-05 01:00:00,318.0,,,,,,46.37,2.65,11.81,4.96,39.77,10.74,,,,11.15,94.75,0.3,264.0,0.0,0.0,11.0,737.0,
2020-01-05 02:00:00,246.0,,,,,,47.03,2.41,10.58,3.76,33.84,8.14,,,,10.58,98.5,0.3,227.75,0.0,0.0,11.0,737.0,
2020-01-05 03:00:00,,,,,,,40.48,2.42,11.12,3.68,34.5,7.81,,,,10.42,99.25,0.3,215.75,0.0,0.0,11.0,736.5,
2020-01-05 04:00:00,,,,,,,42.05,2.12,11.12,3.68,36.19,8.79,,,,10.22,99.75,0.3,228.75,0.0,0.0,11.0,736.25,
2020-01-05 05:00:00,,,,,,,40.61,1.94,11.37,3.52,39.02,8.9,,,,10.05,99.0,0.3,227.25,0.0,0.0,11.0,736.75,
2020-01-05 06:00:00,,,,,,,37.6,1.7,11.51,3.04,37.7,7.6,,,,10.12,99.5,0.3,257.0,0.0,0.0,11.0,737.0,
2020-01-05 07:00:00,,,,,,,34.78,1.83,11.66,2.88,23.37,8.25,,,,9.98,100.0,0.3,245.5,0.0,0.0,16.5,737.75,
2020-01-05 08:00:00,,,,,,,34.78,2.08,12.45,3.36,23.85,8.57,,,,11.22,94.75,0.3,260.5,0.0,0.0,50.75,738.0,
2020-01-05 09:00:00,,,,,,,33.93,1.77,16.46,3.52,20.55,8.03,,,,12.95,86.0,0.3,233.0,0.0,0.0,103.5,739.0,
2020-01-05 10:00:00,,,,,,,43.23,1.54,53.51,3.12,24.32,7.7,,,,14.92,77.25,0.3,229.5,0.0,0.0,219.25,739.0,
2020-01-05 11:00:00,255.0,,,,,,28.03,1.1,87.22,2.32,14.8,6.4,,,,16.48,67.75,0.3,223.0,0.0,0.0,287.0,738.5,
2020-01-05 12:00:00,134.0,,,,,,24.43,0.68,109.61,1.36,8.58,3.47,,,,17.35,57.0,0.3,247.5,0.0,0.0,222.75,737.5,
2020-01-05 13:00:00,69.0,,,,,,23.84,0.64,127.79,1.12,6.31,2.82,,,,17.68,56.0,0.3,267.75,0.0,0.0,376.0,736.25,
2020-01-05 14:00:00,64.0,,,,,,23.45,0.64,120.49,0.96,5.37,2.28,,,,17.55,57.5,0.3,260.25,0.0,0.0,264.25,736.0,
2020-01-05 15:00:00,59.0,,,,,,25.02,0.66,122.7,0.96,5.09,2.06,,,,16.95,60.0,0.3,269.25,0.0,0.0,127.25,736.5,
2020-01-05 16:00:00,59.0,,,,,,26.13,0.62,112.41,0.96,5.28,2.06,,,,16.25,63.25,0.3,267.75,0.0,0.0,42.25,737.0,
2020-01-05 17:00:00,77.0,,,,,,27.44,0.83,74.24,1.2,6.69,2.5,,,,15.75,67.0,0.3,269.0,0.0,0.0,12.75,737.0,
2020-01-05 18:00:00,98.0,,,,,,27.25,1.09,46.01,1.6,10.46,3.58,,,,15.3,69.0,0.3,267.0,0.0,0.0,11.0,738.0,
2020-01-05 19:00:00,129.0,,,,,,27.71,1.4,25.82,2.0,14.04,4.34,,,,14.73,74.75,0.3,238.25,0.0,0.0,11.0,738.0,
2020-01-05 20:00:00,151.0,,,,,,28.03,1.8,16.71,2.96,14.42,4.12,,,,14.1,80.25,0.3,272.0,0.0,0.0,11.0,738.5,
2020-01-05 21:00:00,183.0,,,,,,30.13,1.83,12.0,2.8,17.53,4.88,,,,13.65,81.75,0.3,271.5,0.0,0.0,11.0,739.0,
2020-01-05 22:00:00,175.0,,,,,,29.28,2.06,12.05,3.12,21.02,5.75,,,,13.28,83.5,0.3,268.0,0.0,0.0,11.0,739.0,
2020-01-05 23:00:00,203.0,,,,,,32.1,2.24,12.89,3.36,25.16,7.27,,,,12.8,86.5,0.3,243.75,0.0,0.0,11.0,738.0,
2020-01-06 00:00:00,203.0,,,,,,33.08,2.22,11.47,3.28,27.33,7.49,,,,11.98,91.0,0.3,222.25,0.0,0.0,11.0,739.0,
2020-01-06 01:00:00,177.0,,,,,,33.34,1.79,11.32,2.88,29.41,6.73,,,,11.4,94.25,0.3,225.75,0.0,0.0,11.0,739.0,
2020-01-06 02:00:00,174.5,,,,,,32.49,1.71,12.54,2.56,20.92,5.64,,,,11.38,93.75,0.3,227.25,0.0,0.0,11.0,738.5,
2020-01-06 03:00:00,167.25,,,,,,30.46,1.67,12.4,2.4,23.0,6.62,,,,11.4,93.0,0.3,225.25,0.0,0.0,11.0,738.0,
2020-01-06 04:00:00,164.0,,,,,,31.57,1.41,11.52,2.24,21.3,7.16,,,,11.28,93.25,0.3,265.75,0.0,0.0,11.0,737.5,
2020-01-06 05:00:00,145.5,,,,,,31.57,1.15,12.25,1.84,14.42,5.86,,,,11.42,90.5,0.3,224.0,0.0,0.0,11.0,738.0,
2020-01-06 06:00:00,137.0,,,,,,28.62,1.47,9.21,2.0,29.97,5.53,,,,11.68,89.0,0.3,216.25,0.0,0.0,11.0,737.0,
2020-01-06 07:00:00,190.5,,,,,,29.74,2.12,11.86,3.04,37.04,7.27,,,,11.8,89.5,0.3,212.0,0.0,0.0,14.75,737.75,
2020-01-06 08:00:00,259.0,,,,,,37.01,2.41,11.81,3.6,25.35,6.84,,,,12.25,85.0,0.3,210.75,0.0,0.0,25.25,739.0,
2020-01-06 09:00:00,280.0,,,,,,60.52,2.6,12.35,3.84,20.55,6.08,,,,12.85,78.5,0.95,225.0,0.0,0.0,93.5,739.0,
2020-01-06 10:00:00,170.25,,,,,,37.27,1.22,47.48,2.32,11.03,4.01,,,,15.18,61.5,1.75,230.75,0.0,0.0,130.75,740.0,
2020-01-06 11:00:00,115.0,,,,,,69.69,1.32,50.72,1.84,10.84,3.8,,,,16.17,59.5,1.1,206.75,0.0,0.0,147.75,739.75,
2020-01-06 12:00:00,125.25,,,,,,65.11,1.65,49.83,3.04,19.42,6.84,,,,16.95,57.5,1.4,184.5,0.0,0.0,199.75,738.5,
2020-01-06 13:00:00,107.25,,,,,,40.41,1.13,44.49,2.32,17.25,7.38,,,,16.82,59.0,1.78,168.75,0.0,0.0,181.75,738.0,
2020-01-06 14:00:00,80.5,,,,,,47.75,1.41,58.16,2.4,15.46,9.33,,,,16.45,62.75,1.33,133.25,0.0,0.0,120.75,737.75,
2020-01-06 15:00:00,107.25,,,,,,67.27,0.92,68.8,2.24,20.45,5.21,,,,15.6,68.25,0.3,114.0,0.0,0.0,71.5,737.25,
2020-01-06 16:00:00,83.25,,,,,,41.2,0.91,54.93,1.68,16.49,4.23,,,,15.23,70.0,0.3,109.0,0.0,0.0,55.0,738.0,
2020-01-06 17:00:00,93.5,,,,,,28.95,1.13,33.08,1.92,17.25,5.1,,,,14.5,76.75,0.3,95.5,0.0,0.0,12.5,738.0,
2020-01-06 18:00:00,137.75,,,,,,31.57,1.35,18.96,2.24,16.49,4.88,,,,13.77,82.75,0.3,106.75,0.0,0.0,11.0,738.5,
2020-01-06 19:00:00,154.25,,,,,,32.68,1.5,14.7,2.8,25.45,4.56,,,,13.48,85.75,0.3,127.0,0.0,0.0,11.0,739.25,
2020-01-06 20:00:00,140.5,,,,,,33.6,1.5,13.96,2.48,23.66,4.67,,,,13.15,89.25,0.3,102.25,0.0,0.0,11.0,739.0,
2020-01-06 21:00:00,129.5,,,,,,35.11,1.39,17.64,2.24,15.74,3.8,,,,12.92,92.0,0.3,100.0,0.0,0.0,11.0,739.0,
2020-01-06 22:00:00,114.25,,,,,,34.52,1.26,21.9,2.0,12.35,3.15,,,,12.78,94.5,0.3,97.25,0.0,0.0,11.0,739.0,
2020-01-06 23:00:00,100.0,,,,,,34.32,1.1,30.04,1.6,13.76,2.17,,,,12.75,95.5,0.3,91.0,0.0,0.0,11.0,738.5,
2020-01-07 00:00:00,90.5,,,,,,31.96,1.05,24.35,1.6,13.67,3.58,,,,12.4,98.0,0.3,100.25,0.0,0.0,11.0,738.0,
2020-01-07 01:00:00,92.0,,,,,,31.51,0.88,31.26,1.36,9.9,2.82,,,,12.4,97.75,0.3,187.0,0.0,0.0,11.0,738.0,
2020-01-07 02:00:00,69.25,,,,,,31.31,0.87,16.27,1.28,7.63,1.95,,,,12.25,100.0,0.3,186.75,0.0,0.0,12.0,738.25,
2020-01-07 03:00:00,77.25,,,,,,31.05,0.96,21.51,1.28,11.69,3.26,,,,11.92,,0.3,109.0,0.0,0.0,11.0,736.25,
2020-01-07 04:00:00,78.75,,,,,,31.31,0.85,21.17,1.28,6.69,1.74,,,,11.78,,0.3,128.25,0.0,0.0,11.0,736.0,
2020-01-07 05:00:00,73.5,,,,,,31.37,0.92,16.46,1.36,7.92,1.52,,,,11.55,,0.3,192.5,0.0,0.0,11.0,736.75,
2020-01-07 06:00:00,82.75,,,,,,29.21,1.05,15.43,1.52,12.54,2.82,,,,11.58,,0.3,122.25,0.0,0.0,11.0,737.0,
2020-01-07 07:00:00,102.0,,,,,,29.67,1.21,15.39,1.68,8.77,2.6,,,,11.6,,0.3,100.75,0.0,0.0,13.25,737.0,
2020-01-07 08:00:00,113.25,,,,,,30.33,1.31,13.62,2.0,9.8,2.5,,,,12.1,99.0,0.3,111.0,0.0,0.0,47.0,738.0,
2020-01-07 09:00:00,102.0,,,,,,30.92,1.31,16.76,2.08,9.8,2.6,,,,13.25,94.5,0.3,119.5,0.0,0.0,112.0,738.5,
2020-01-07 10:00:00,113.75,,,,,,29.61,1.02,32.73,1.92,6.88,1.84,,,,13.85,89.0,2.47,132.0,0.0,0.0,139.75,738.5,
2020-01-07 11:00:00,102.75,,,,,,26.2,1.06,39.74,1.6,5.56,1.84,,,,14.32,88.0,1.95,127.25,0.0,0.0,100.25,738.0,
2020-01-07 12:00:00,109.0,,,,,,27.12,1.09,39.44,1.76,8.2,3.26,,,,14.25,88.75,1.6,126.25,0.0,0.0,120.75,737.0,
2020-01-07 13:00:00,107.75,,,,,,27.12,0.92,53.07,1.6,9.14,3.26,,,,15.52,83.0,2.45,121.5,0.0,0.0,235.25,736.0,
2020-01-07 14:00:00,93.75,,,,,,26.4,0.95,58.31,1.2,4.15,5.53,,,,15.62,82.5,2.75,112.75,0.0,0.0,170.75,735.25,
2020-01-07 15:00:00,90.0,,,,,,20.24,1.05,63.5,1.52,3.11,5.1,,,,15.3,84.75,2.62,110.75,0.0,0.0,78.5,734.0,
2020-01-07 16:00:00,90.0,,,,,,20.63,1.13,54.24,1.36,5.37,2.5,,,,15.05,87.75,2.6,102.0,0.0,0.0,62.25,734.0,
2020-01-07 17:00:00,100.0,,,,,,23.51,1.1,34.35,1.84,7.35,4.88,,,,14.6,89.5,2.22,98.5,0.0,0.0,13.0,734.0,
2020-01-07 18:00:00,126.75,,,,,,21.09,1.24,31.95,2.56,16.31,7.81,,,,14.2,91.5,2.3,105.75,0.0,0.0,11.0,734.0,
2020-01-07 19:00:00,125.25,,,,,,18.86,1.14,24.55,2.4,12.54,3.58,,,,13.8,95.25,2.08,104.75,0.0,0.0,11.0,735.0,
2020-01-07 20:00:00,147.0,,,,,,20.5,0.87,24.26,2.48,12.72,3.47,,,,13.42,97.25,2.33,106.75,0.0,0.0,11.0,735.0,
2020-01-07 21:00:00,133.25,,,,,,21.09,0.73,26.75,2.24,9.43,2.39,,,,13.15,98.75,2.25,110.5,0.0,0.0,11.0,735.0,
