Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-01-02 22:00:00,264.0,,89.64,76.55,0.0,,13.98,2.84,4.55,0.74,3.03,1.08,,,,12.45,59.9,0.28,217.75,0.0,0.0,6.24,736.54,-0.16
2018-01-02 23:00:00,250.0,,86.02,76.24,0.0,,14.28,2.7,4.39,0.72,2.86,1.0,,,,12.16,59.86,0.29,254.43,0.0,0.0,6.27,736.55,-0.17
2018-01-03 00:00:00,218.0,,100.91,77.26,0.0,,13.29,2.88,4.39,0.58,2.73,0.89,,,,12.17,59.91,0.27,253.19,0.0,0.0,6.29,736.09,-0.15
2018-01-03 01:00:00,254.0,,131.37,76.44,0.0,,14.39,3.13,4.36,0.78,2.9,1.04,,,,11.81,59.86,0.27,248.47,0.0,0.0,6.3,735.92,-0.17
2018-01-03 02:00:00,254.0,,142.78,72.2,0.0,,14.81,3.14,4.38,0.96,3.09,1.17,,,,11.58,59.82,0.41,267.88,0.0,0.0,6.28,735.86,-0.23
2018-01-03 03:00:00,174.0,,125.29,72.47,0.0,,13.99,2.72,4.28,0.82,2.85,1.03,,,,11.61,59.85,0.91,270.66,0.0,0.0,6.24,735.33,-0.25
2018-01-03 04:00:00,158.0,,107.77,68.85,0.0,,12.14,2.34,4.35,0.6,2.4,0.69,,,,11.51,59.82,0.28,268.05,0.0,0.0,6.2,735.05,-0.2
2018-01-03 05:00:00,119.09,,93.81,68.48,0.0,,11.19,2.03,4.1,0.68,1.92,0.53,,,,11.36,59.76,0.27,220.35,0.0,0.0,6.18,735.43,-0.16
2018-01-03 06:00:00,125.0,,84.39,68.13,0.0,,11.53,1.82,4.49,0.57,1.65,0.52,,,,11.29,59.7,0.27,234.97,0.0,0.0,6.21,735.72,-0.18
2018-01-03 07:00:00,128.0,,80.74,66.48,0.0,,12.2,1.7,4.28,0.5,1.47,0.29,,,,11.19,59.69,0.27,222.06,0.0,0.0,6.37,736.43,-0.19
2018-01-03 08:00:00,132.0,,79.64,66.67,0.0,,11.5,1.65,4.34,0.38,1.31,0.43,,,,11.22,59.76,0.5,270.76,0.0,0.0,29.28,737.25,-0.24
2018-01-03 09:00:00,129.0,,82.19,69.02,0.0,,12.08,1.68,4.44,0.35,1.28,0.57,,,,11.89,60.0,0.28,257.88,0.0,0.0,95.27,738.08,-0.2
2018-01-03 10:00:00,139.0,,101.97,67.29,0.0,,26.67,1.55,21.41,0.37,1.29,0.41,,,,13.77,60.64,0.27,223.6,0.0,0.0,197.3,738.38,-0.16
2018-01-03 11:00:00,147.0,,82.75,45.65,0.0,,3.9,1.35,4.25,0.51,1.35,0.57,,,,16.66,61.45,0.27,231.67,0.0,0.0,277.23,738.17,-0.19
2018-01-03 12:00:00,146.0,,81.18,64.76,0.0,,4.25,1.81,3.8,0.53,1.43,0.39,,,,18.64,60.65,0.27,209.2,0.0,0.0,305.04,737.3,-0.17
2018-01-03 13:00:00,146.0,,36.17,93.46,0.0,,1.74,1.75,5.45,0.4,1.51,0.39,,,,20.27,57.62,0.36,209.43,0.0,0.0,346.25,736.12,-0.15
2018-01-03 14:00:00,180.0,,15.46,99.58,0.0,,0.26,1.74,5.39,0.45,1.53,0.42,,,,20.76,55.91,0.37,223.29,0.0,0.0,300.88,735.22,-0.18
2018-01-03 15:00:00,152.0,,30.65,89.49,0.0,,1.09,1.7,4.95,0.21,1.6,0.4,,,,20.75,53.56,0.34,260.4,0.0,0.0,227.05,734.76,-0.19
2018-01-03 16:00:00,125.0,,41.85,88.77,0.0,,1.71,1.61,4.91,0.51,1.58,0.62,,,,19.98,56.06,0.29,262.88,0.0,0.0,121.14,734.48,-0.2
2018-01-03 17:00:00,139.0,,30.04,105.07,0.0,,1.27,1.83,5.17,0.48,1.71,0.53,,,,18.23,59.09,0.34,279.55,0.0,0.0,21.08,734.28,-0.17
2018-01-03 18:00:00,189.0,,48.1,96.07,0.0,,3.39,2.07,4.8,0.53,2.05,0.79,,,,15.9,60.87,0.53,275.12,0.0,0.0,6.14,734.71,-0.26
2018-01-03 19:00:00,223.0,,64.15,84.88,0.0,,5.34,2.23,4.54,0.57,2.08,0.65,,,,14.59,60.5,0.3,266.81,0.0,0.0,6.15,735.42,-0.15
2018-01-03 20:00:00,263.0,,84.63,81.37,0.0,,6.74,2.5,4.24,0.7,2.08,1.03,,,,13.95,60.3,0.27,255.28,0.0,0.0,6.13,735.84,-0.13
2018-01-03 21:00:00,266.0,,104.54,78.53,0.0,,7.33,2.81,4.33,0.7,2.24,0.92,,,,13.52,60.18,0.27,237.36,0.0,0.0,6.13,736.43,-0.12
2018-01-03 22:00:00,256.0,,121.59,73.93,0.0,,8.36,2.99,4.13,0.79,2.42,1.0,,,,13.18,60.05,0.27,268.79,0.0,0.0,6.17,736.75,-0.12
2018-01-03 23:00:00,219.0,,131.6,68.32,0.0,,8.93,2.99,4.22,0.69,2.55,0.96,,,,12.62,59.95,0.27,271.34,0.0,0.0,6.17,736.44,-0.12
2018-01-04 00:00:00,189.0,,134.12,65.26,0.0,,9.49,2.88,4.3,0.72,2.61,0.96,,,,12.04,59.77,0.27,240.11,0.0,0.0,6.19,736.24,-0.13
2018-01-04 01:00:00,157.0,,130.22,61.18,0.0,,9.6,2.7,3.85,0.86,2.33,1.01,,,,11.52,59.61,0.27,245.84,0.0,0.0,6.19,735.86,-0.13
2018-01-04 02:00:00,142.0,,126.36,60.93,0.0,,8.92,2.53,3.89,0.68,2.14,0.89,,,,11.51,59.6,0.27,243.75,0.0,0.0,6.2,735.68,-0.12
2018-01-04 03:00:00,131.0,,121.61,60.44,0.0,,7.84,2.34,4.11,0.66,1.98,1.04,,,,11.33,59.58,0.27,266.39,0.0,0.0,6.24,735.46,-0.12
2018-01-04 04:00:00,134.0,,114.35,56.66,0.0,,7.87,2.22,3.91,0.65,1.9,0.98,,,,11.03,59.54,0.27,275.73,0.0,0.0,6.29,735.25,-0.13
2018-01-04 05:00:00,133.0,,111.25,54.67,0.0,,7.57,2.12,4.4,0.59,1.85,0.8,,,,10.32,59.36,0.28,270.01,0.0,0.0,6.22,735.37,-0.17
2018-01-04 06:00:00,94.0,,100.76,53.99,0.0,,5.71,1.95,4.05,0.57,1.7,0.75,,,,10.04,59.36,0.27,258.5,0.0,0.0,6.22,735.82,-0.16
2018-01-04 07:00:00,83.0,,92.11,52.69,0.0,,4.79,1.88,4.0,0.53,1.49,0.76,,,,9.88,59.33,0.27,242.02,0.0,0.0,6.3,736.46,-0.14
2018-01-04 08:00:00,85.0,,87.93,53.23,0.0,,4.88,1.89,4.07,0.47,1.31,0.7,,,,9.6,59.27,0.27,241.66,0.0,0.0,23.85,737.12,-0.14
2018-01-04 09:00:00,101.0,,90.95,56.78,0.0,,4.66,2.0,3.97,0.55,1.27,0.5,,,,10.17,59.45,0.27,237.16,0.0,0.0,75.31,737.94,-0.17
2018-01-04 10:00:00,154.0,,87.98,66.17,0.0,,5.1,2.31,8.27,0.63,1.52,0.58,,,,12.12,60.21,0.27,236.79,0.0,0.0,180.95,738.48,-0.18
2018-01-04 11:00:00,267.0,,233.74,50.67,0.0,,25.2,2.01,3.89,0.79,1.85,0.95,,,,13.68,60.76,0.79,146.31,0.0,0.0,248.66,738.23,-0.08
2018-01-04 12:00:00,329.0,,52.35,103.98,0.0,,6.22,2.57,2.82,0.95,2.31,0.93,,,,14.23,60.94,1.0,130.8,0.0,0.0,315.3,737.53,-0.1
2018-01-04 13:00:00,225.78,,10.53,100.11,11.85,,3.87,2.03,5.31,0.75,2.42,1.03,,,,15.29,61.19,2.09,128.08,0.0,0.0,386.01,736.66,-0.08
2018-01-04 14:00:00,190.5,,3.94,50.69,0.0,,0.94,0.76,4.31,0.18,0.61,0.25,,,,16.47,61.73,0.73,132.07,0.0,0.0,350.33,735.44,-0.08
2018-01-04 15:00:00,,,18.34,81.94,0.0,,4.69,1.11,3.04,0.39,1.32,0.25,,,,16.75,61.79,0.74,139.54,0.0,0.0,287.78,734.86,-0.08
2018-01-04 16:00:00,132.92,,20.76,83.84,0.0,,5.31,0.8,2.63,0.49,1.63,0.52,,,,16.21,61.53,0.57,138.5,0.0,0.0,159.83,734.67,-0.06
2018-01-04 17:00:00,137.0,,23.21,84.04,0.0,,5.53,0.85,2.67,0.35,1.44,0.46,,,,14.9,60.9,0.4,126.02,0.0,0.0,23.02,734.7,-0.12
2018-01-04 18:00:00,143.0,,41.66,81.08,0.0,,5.27,1.06,2.66,0.49,1.45,0.51,,,,13.82,60.48,0.27,143.43,0.0,0.0,6.06,734.95,-0.11
2018-01-04 19:00:00,170.0,,59.53,78.27,0.0,,5.7,1.32,2.68,0.55,1.55,0.57,,,,13.21,60.28,0.27,174.35,0.0,0.0,6.08,735.49,-0.11
2018-01-04 20:00:00,158.33,,93.32,75.94,0.0,,7.72,1.78,2.67,0.63,1.94,0.75,,,,12.79,60.15,0.27,116.12,0.0,0.0,6.08,736.06,-0.12
2018-01-04 21:00:00,190.67,,111.5,74.91,0.0,,9.65,2.08,2.67,0.75,2.51,1.31,,,,12.59,60.12,0.29,102.56,0.0,0.0,6.11,736.67,-0.13
2018-01-04 22:00:00,200.75,,106.71,69.18,0.0,,9.39,2.04,2.45,0.57,2.41,0.92,,,,11.46,59.88,0.72,100.3,0.0,0.0,6.14,737.04,-0.1
2018-01-04 23:00:00,174.17,,100.13,60.51,0.0,,9.25,1.79,2.67,0.65,2.28,1.01,,,,10.9,59.72,0.35,101.68,0.0,0.0,6.14,736.92,-0.11
2018-01-05 00:00:00,153.0,,94.25,54.54,0.0,,7.0,2.32,2.54,0.66,2.05,0.78,,,,10.84,59.69,0.28,124.88,0.0,0.0,6.15,736.47,-0.09
2018-01-05 01:00:00,124.17,,88.74,51.57,0.0,,6.03,2.18,2.56,0.59,1.92,0.46,,,,10.29,59.61,0.35,136.79,0.0,0.0,6.16,736.15,-0.07
2018-01-05 02:00:00,142.08,,84.22,48.54,0.0,,5.95,2.04,2.34,0.57,1.61,0.56,,,,9.94,59.52,0.39,127.89,0.0,0.0,6.22,735.88,-0.11
2018-01-05 03:00:00,108.17,,79.42,48.11,0.0,,5.12,1.9,2.29,0.43,1.37,0.54,,,,10.08,59.5,0.29,160.98,0.0,0.0,6.29,735.45,-0.13
2018-01-05 04:00:00,56.0,,78.78,48.75,67.88,,4.38,1.85,2.13,0.38,1.26,0.52,,,,10.23,59.51,0.28,183.29,0.0,0.0,6.23,735.33,-0.15
2018-01-05 05:00:00,,,79.7,47.94,90.3,,4.31,1.84,2.05,0.37,1.26,0.52,,,,10.27,59.51,0.27,180.41,0.0,0.0,6.24,735.34,-0.16
2018-01-05 06:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2018-01-05 07:00:00,74.67,,7.64,,0.0,,,0.14,4.0,0.0,0.0,0.0,,,,9.84,58.31,0.27,143.17,0.0,0.0,7.67,736.13,-0.13
2018-01-05 08:00:00,,,49.91,41.41,0.0,,4.27,0.51,2.53,0.14,0.66,0.0,,,,10.25,59.39,0.27,196.81,0.0,0.0,16.5,736.59,-0.15
2018-01-05 09:00:00,,,66.87,50.53,0.0,,2.39,0.83,3.08,0.06,0.41,0.14,,,,11.02,59.75,0.27,151.34,0.0,0.0,101.88,737.34,-0.07
2018-01-05 10:00:00,,,77.81,63.04,0.0,,7.82,1.44,9.51,0.47,1.54,0.4,,,,12.03,60.26,0.63,131.43,0.0,0.0,183.34,737.6,-0.11
2018-01-05 11:00:00,194.0,,106.7,28.68,0.0,,3.2,0.73,13.9,0.49,1.61,0.63,,,,12.58,60.47,1.53,124.66,0.0,0.0,261.44,737.37,-0.07
2018-01-05 12:00:00,151.0,,87.24,67.3,0.0,,6.99,1.66,3.01,0.58,1.41,0.35,,,,14.08,60.96,0.91,129.12,0.0,0.0,308.71,736.54,-0.11
2018-01-05 13:00:00,149.0,,80.25,72.99,0.0,,6.55,1.59,3.47,0.5,1.35,0.15,,,,15.66,61.42,0.57,141.1,0.0,0.0,360.09,735.62,-0.06
2018-01-05 14:00:00,146.0,,41.91,89.79,0.0,,5.89,1.46,3.48,0.37,1.29,0.15,,,,16.98,61.82,0.49,130.75,0.0,0.0,337.2,734.89,-0.1
2018-01-05 15:00:00,146.0,,27.31,65.02,0.0,,6.64,1.24,17.48,0.4,1.22,0.26,,,,17.26,61.85,0.53,130.98,0.0,0.0,243.32,734.52,-0.11
2018-01-05 16:00:00,177.0,,6.48,52.16,0.0,,4.62,1.2,14.99,0.23,0.81,0.31,,,,16.49,61.51,0.34,129.53,0.0,0.0,111.84,734.33,-0.11
2018-01-05 17:00:00,143.0,,17.18,67.87,0.0,,4.35,1.32,3.81,0.28,0.89,0.43,,,,15.48,61.04,0.31,127.47,0.0,0.0,16.2,734.42,-0.12
2018-01-05 18:00:00,149.0,,40.03,69.49,0.0,,4.48,1.59,3.36,0.32,1.18,0.51,,,,14.58,60.7,0.27,136.23,0.0,0.0,6.1,734.79,-0.12
2018-01-05 19:00:00,193.0,,63.51,71.8,0.0,,6.18,1.95,3.24,0.49,1.5,0.57,,,,13.89,60.53,0.27,178.8,0.0,0.0,6.07,735.09,-0.11
2018-01-05 20:00:00,195.0,,87.4,69.51,0.0,,7.66,2.29,3.25,0.65,1.64,0.73,,,,13.35,60.38,0.27,170.45,0.0,0.0,6.06,735.52,-0.12
2018-01-05 21:00:00,182.42,,104.46,68.23,0.0,,8.76,2.52,3.32,0.75,1.72,0.66,,,,13.03,60.28,0.27,149.08,0.0,0.0,6.08,735.71,-0.12
2018-01-05 22:00:00,201.0,,125.05,64.93,0.0,,9.96,2.83,3.44,0.61,1.9,0.98,,,,12.68,60.19,0.27,121.17,0.0,0.0,6.07,735.73,-0.12
2018-01-05 23:00:00,205.0,,130.49,58.87,0.0,,10.62,2.85,3.46,0.68,2.51,1.14,,,,12.13,60.08,0.27,132.98,0.0,0.0,6.1,735.62,-0.12
2018-01-06 00:00:00,192.27,,119.94,53.71,0.0,,7.59,2.71,3.3,0.77,2.29,1.08,,,,11.59,59.93,0.27,133.47,0.0,0.0,6.1,734.93,-0.11
2018-01-06 01:00:00,162.25,,109.31,49.39,0.0,,6.08,2.53,3.23,0.58,1.94,0.88,,,,11.02,59.82,0.27,143.52,0.0,0.0,6.12,734.49,-0.12
2018-01-06 02:00:00,142.08,,101.95,47.6,0.0,,5.87,2.44,3.28,0.59,1.74,0.46,,,,10.29,59.66,0.27,165.93,0.0,0.0,6.15,734.14,-0.12
2018-01-06 03:00:00,150.33,,106.14,45.3,0.0,,6.86,2.41,3.19,0.69,1.99,0.7,,,,10.27,59.65,0.27,215.15,0.0,0.0,6.18,733.7,-0.13
2018-01-06 04:00:00,178.75,,106.09,44.64,0.0,,7.49,2.38,3.2,0.62,2.52,0.51,,,,9.53,59.34,0.27,231.16,0.0,0.0,6.21,733.65,-0.15
2018-01-06 05:00:00,140.25,,96.48,45.82,0.0,,6.68,2.3,3.34,0.61,2.35,0.4,,,,9.27,58.2,0.27,221.72,0.0,0.0,6.24,733.7,-0.18
2018-01-06 06:00:00,121.0,,85.33,44.87,0.0,,4.73,2.29,3.28,0.71,2.14,0.63,,,,9.14,59.42,0.27,217.42,0.0,0.0,6.21,733.88,-0.17
2018-01-06 07:00:00,118.25,,81.8,45.14,0.0,,4.59,2.31,3.18,0.63,1.91,0.6,,,,8.96,59.31,0.27,237.85,0.0,0.0,6.88,734.59,-0.18
2018-01-06 08:00:00,117.33,,86.04,44.87,0.0,,4.72,2.28,3.05,0.75,1.75,0.57,,,,9.03,59.35,0.27,227.61,0.0,0.0,34.85,735.21,-0.14
2018-01-06 09:00:00,124.67,,96.57,48.11,0.0,,5.32,2.42,3.32,0.83,1.84,0.59,,,,10.72,59.92,0.27,230.39,0.0,0.0,111.09,735.84,-0.14
2018-01-06 10:00:00,208.0,,103.25,66.49,0.0,,7.42,2.97,8.26,0.78,2.23,0.35,,,,13.83,60.84,0.27,202.85,0.0,0.0,172.94,736.14,-0.14
2018-01-06 11:00:00,478.0,,108.59,79.45,0.0,,16.76,2.27,3.54,0.85,2.76,0.78,,,,16.14,61.47,0.29,208.98,0.0,0.0,241.14,735.82,-0.19
2018-01-06 12:00:00,481.0,,23.42,164.17,0.0,,16.42,3.19,14.62,0.78,3.8,0.4,,,,18.57,62.14,0.28,155.51,0.0,0.0,264.47,734.88,-0.12
2018-01-06 13:00:00,677.0,,5.08,128.3,0.0,,12.6,2.98,30.54,0.84,2.63,1.03,,,,19.37,62.39,0.27,126.43,0.0,0.0,277.16,733.93,-0.11
2018-01-06 14:00:00,476.67,,8.9,114.57,0.0,,6.61,2.97,5.57,0.89,2.45,1.04,,,,20.41,62.64,0.27,149.26,0.0,0.0,261.7,733.43,-0.1
2018-01-06 15:00:00,310.75,,15.6,104.81,0.0,,5.06,2.77,3.59,0.68,2.64,1.05,,,,21.61,61.77,0.37,213.87,0.0,0.0,234.57,733.1,-0.19
2018-01-06 16:00:00,166.83,,23.57,99.64,0.0,,4.84,2.45,3.46,0.71,2.56,0.87,,,,20.74,59.93,0.5,272.07,0.0,0.0,114.45,733.29,-0.24
2018-01-06 17:00:00,130.17,,28.59,102.9,0.0,,4.2,2.27,3.52,0.63,2.44,0.84,,,,18.67,61.65,0.29,279.41,0.0,0.0,16.49,733.51,-0.2
2018-01-06 18:00:00,166.83,,47.88,100.21,0.0,,6.0,2.4,3.77,0.64,2.65,1.02,,,,16.9,61.32,0.28,270.49,0.0,0.0,6.21,733.99,-0.13
2018-01-06 19:00:00,180.58,,69.99,93.43,0.0,,8.18,2.56,3.55,0.56,2.71,1.01,,,,15.78,61.02,0.27,260.6,0.0,0.0,6.2,734.45,-0.14
2018-01-06 20:00:00,181.5,,90.62,87.48,0.0,,8.6,2.64,3.73,0.61,2.65,0.88,,,,14.87,60.77,0.27,229.69,0.0,0.0,6.19,735.11,-0.12
2018-01-06 21:00:00,183.33,,116.83,80.17,0.0,,9.77,2.89,3.59,0.71,2.9,0.9,,,,14.2,60.62,0.27,231.16,0.0,0.0,6.19,735.62,-0.12
2018-01-06 22:00:00,182.42,,123.65,77.57,0.0,,10.29,2.94,3.19,0.77,2.88,1.05,,,,13.95,60.57,0.27,217.59,0.0,0.0,6.2,735.81,-0.12
