Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,225.445,348.22333333333336,44.665,61.879999999999995,65.28,27.013333333333335,10.477500000000001,1.6275,6.39,7.6499999999999995,14.920000000000002,4.5,,6.38,6.216666666666666,13.493333333333332,82.19,0.34750000000000003,124.885,0.0,0.0,17.67,742.0,-13.87
2022-01-01 01:00:00,210.16,299.3333333333333,40.442499999999995,60.94,62.5375,25.503333333333334,9.819999999999999,1.6125,6.9350000000000005,7.563333333333333,14.575,4.36,,6.1,5.933333333333334,13.17,83.75,0.35000000000000003,172.1775,0.0,0.0,18.0,742.0,-13.92
2022-01-01 02:00:00,200.965,274.19,32.305,57.182500000000005,55.9025,24.48,9.275,1.5,7.0625,6.896666666666667,14.170000000000002,4.58,,5.654999999999999,5.523333333333333,12.986666666666666,85.02,0.35250000000000004,148.6975,0.0,0.0,18.0,742.0,-14.32
2022-01-01 03:00:00,177.3175,262.26,29.7075,54.9375,53.105000000000004,23.44333333333333,8.835,1.395,7.0325,6.043333333333333,14.02,4.36,,5.32,5.076666666666667,12.87,85.67,0.34750000000000003,150.6375,0.0,0.0,18.0,741.75,-14.92
2022-01-01 04:00:00,155.96,216.97333333333333,26.6475,53.6175,49.955,24.21666666666667,8.895,1.2650000000000001,8.285,5.886666666666667,13.6,4.305,,5.01,4.783333333333333,12.823333333333332,85.71,0.34,145.92,0.0,0.0,18.67,741.0,-15.13
2022-01-01 05:00:00,145.2275,187.46666666666667,25.4525,51.5975,46.575,25.323333333333334,8.86,1.19,9.0425,5.760000000000001,13.265,4.245,,4.795,4.46,12.696666666666665,85.97999999999999,0.3625,146.535,0.0,0.0,17.67,741.0,-15.63
2022-01-01 06:00:00,145.72,193.15,23.0175,52.21,44.2875,26.286666666666672,8.719999999999999,1.2,9.0125,5.859999999999999,13.045,4.275,,4.8149999999999995,4.513333333333333,12.479999999999999,86.535,0.35500000000000004,145.74,0.0,0.0,18.0,741.5,-15.95
2022-01-01 07:00:00,170.4125,240.67,28.015,53.4025,48.1325,26.349999999999998,8.5825,1.2850000000000001,8.0925,6.726666666666667,12.98,4.319999999999999,,5.015,4.803333333333334,12.476666666666667,86.725,0.34,170.0625,0.0,0.0,17.0675,742.0,-16.15
2022-01-01 08:00:00,188.65,282.4166666666667,31.9325,61.7125,55.9725,26.12,8.3575,1.3925,10.705,7.699999999999999,12.879999999999999,4.23,,5.28,4.96,13.796666666666667,81.4725,0.3875,190.015,0.0,0.0,88.02,743.0,-15.05
2022-01-01 09:00:00,251.6025,368.1933333333333,26.575,54.3475,50.4675,26.64,8.834999999999999,1.38,21.4925,7.539999999999999,13.07,4.32,,5.47,5.183333333333334,15.69,70.6675,0.445,219.2575,0.0,0.0,204.4925,743.5,-12.68
2022-01-01 10:00:00,180.2775,328.80333333333334,19.56,46.2575,42.6075,27.366666666666664,8.8675,1.26,36.3775,6.63,13.02,4.275,,5.365,4.739999999999999,17.169999999999998,64.6225,0.5025,205.695,0.0,0.0,309.8525,744.0,-10.82
2022-01-01 11:00:00,158.59,233.92999999999998,15.89,38.9525,36.3875,29.116666666666664,8.75,1.095,48.3675,5.963333333333334,12.615,4.28,,5.0200000000000005,4.566666666666666,18.216666666666665,60.4825,0.535,217.10500000000002,0.0,0.0,373.16,743.0,-9.43
2022-01-01 12:00:00,146.1875,186.89333333333332,12.307500000000001,36.05,32.165,30.040000000000003,9.4875,0.945,53.3275,5.156666666666666,12.100000000000001,4.29,,4.665,4.146666666666667,18.900000000000002,56.2475,0.55,202.7375,0.0,0.0,379.1625,742.0,-8.23
2022-01-01 13:00:00,117.465,163.95333333333335,10.49,34.8925,29.472500000000004,30.50333333333333,10.620000000000001,0.8925000000000001,54.8125,4.743333333333333,11.48,4.195,,4.535,3.9333333333333336,19.45,52.61,0.5825,96.79249999999999,0.0,0.0,329.515,741.0,-6.67
2022-01-01 14:00:00,98.825,155.81333333333333,10.1375,40.34,30.4875,31.376666666666665,13.3475,0.8175,51.964999999999996,4.6866666666666665,11.66,4.2749999999999995,,4.545,3.8800000000000003,19.606666666666666,51.33,0.56,117.86250000000001,0.0,0.0,261.43,740.0,-6.02
2022-01-01 15:00:00,124.38333333333333,189.7,9.62,38.6725,28.675,31.72666666666667,15.022499999999999,1.0375,53.555,4.656666666666666,11.940000000000001,4.165,,4.505,3.9499999999999997,19.59,52.504999999999995,0.4525,106.94,0.0,0.0,161.0525,740.0,-5.05
2022-01-01 16:00:00,125.00999999999999,193.48,9.6025,40.9475,28.965,31.46666666666667,8.805,1.0925,49.115,5.073333333333333,12.02,4.18,,4.585,4.04,18.966666666666665,55.545,0.3875,164.09,0.0,0.0,57.475,739.25,-6.28
2022-01-01 17:00:00,104.36500000000001,181.40666666666667,14.4025,60.5425,38.445,30.94333333333334,7.3975,1.4425,17.645,6.47,12.305,4.300000000000001,,4.54,4.556666666666667,17.349999999999998,64.6775,0.355,172.935,0.0,0.0,9.7375,739.25,-8.7
2022-01-01 18:00:00,165.3675,349.0366666666667,42.845,79.3675,64.83,30.71666666666667,8.5025,2.0949999999999998,9.334999999999999,10.153333333333334,12.785,4.325,,4.745,8.386666666666667,16.383333333333333,72.0025,0.36000000000000004,166.7725,0.0,0.0,21.5,740.0,-10.48
2022-01-01 19:00:00,272.63,506.5133333333333,44.572500000000005,79.985,69.4025,28.76,9.3875,2.16,12.583333333333334,10.389999999999999,13.465,4.34,,5.24,9.94,15.773333333333333,77.41,0.35000000000000003,149.6725,0.0,0.0,22.0,740.33,-12.0
2022-01-01 20:00:00,337.5,543.7966666666666,61.1725,84.4425,86.51,26.406666666666666,9.7325,2.7375,11.587499999999999,9.953333333333333,14.280000000000001,4.295,,5.475,7.8933333333333335,15.276666666666666,81.83,0.36500000000000005,145.69,0.0,0.0,20.67,741.0,-13.83
2022-01-01 21:00:00,392.0725,590.2633333333333,54.5625,81.225,85.4325,24.459999999999997,10.459999999999999,3.06,9.6575,10.853333333333333,14.86,4.5,,5.945,7.0200000000000005,14.886666666666665,83.3925,0.3425,134.83249999999998,0.0,0.0,20.75,741.5,-14.45
2022-01-01 22:00:00,358.3425,529.1366666666667,61.5275,78.5725,90.7775,22.673333333333332,10.115,3.2775,11.469999999999999,10.549999999999999,15.28,4.555,,5.865,6.923333333333333,14.576666666666666,85.3925,0.3425,153.94,0.0,0.0,21.75,741.0,-14.98
2022-01-01 23:00:00,339.65,473.04333333333335,60.21,79.3175,90.925,32.510000000000005,9.905,3.325,12.1,10.236666666666666,15.34,4.52,,6.04,6.936666666666667,14.196666666666667,86.1425,0.3175,154.72,0.0,0.0,22.33,741.0,-15.83
2022-01-02 00:00:00,295.34000000000003,402.68666666666667,58.567499999999995,76.5625,89.195,32.34,9.405000000000001,3.045,11.663333333333334,10.11,15.365000000000002,4.58,,5.835,6.93,14.003333333333336,86.4125,0.34500000000000003,163.5375,0.0,0.0,21.5,741.0,-15.75
2022-01-02 01:00:00,269.33500000000004,346.85999999999996,54.3775,70.945,82.785,30.79,8.935,2.765,10.4,9.073333333333332,15.065000000000001,4.5,,5.73,6.573333333333333,13.763333333333334,86.6,0.34750000000000003,164.1675,0.0,0.0,21.25,740.0,-16.17
2022-01-02 02:00:00,247.12,303.99,47.475,64.745,74.4925,20.52,8.6325,2.49,9.986666666666666,8.546666666666667,14.504999999999999,4.47,,5.355,6.169999999999999,13.526666666666666,86.6625,0.34750000000000003,171.4675,0.0,0.0,21.5,740.0,-16.35
2022-01-02 03:00:00,235.8275,294.6933333333333,45.205,59.33,69.5275,20.43,8.51,2.2424999999999997,7.6925,7.726666666666667,14.080000000000002,4.42,,5.1899999999999995,5.546666666666667,13.4,86.85,0.34750000000000003,161.5925,0.0,0.0,22.0,739.75,-16.6
2022-01-02 04:00:00,209.64249999999998,269.9166666666667,37.71,57.545,62.9525,21.576666666666668,8.5375,2.045,8.425,7.32,14.015,4.38,,5.1850000000000005,5.316666666666666,13.376666666666665,87.1,0.365,188.7525,0.0,0.0,21.33,739.0,-16.87
2022-01-02 05:00:00,206.54500000000002,272.2833333333333,33.4825,56.2625,57.7525,23.049999999999997,8.525,1.7925,11.466666666666667,7.159999999999999,13.805,4.295,,5.125,5.17,13.393333333333333,86.975,0.35250000000000004,162.9125,0.0,0.0,21.5,740.0,-16.68
2022-01-02 06:00:00,197.985,251.74333333333334,30.4225,57.8275,55.2425,23.45,7.6225000000000005,1.755,7.78,7.336666666666666,13.905000000000001,4.285,,5.015000000000001,4.963333333333334,13.363333333333335,87.1,0.3375,139.415,0.0,0.0,21.75,740.0,-16.85
2022-01-02 07:00:00,201.125,252.82666666666668,30.4375,58.7,53.935,25.506666666666664,7.404999999999999,1.8075,12.01,7.553333333333334,13.675,4.475,,4.885,4.84,13.29,87.35,0.34750000000000003,137.0,0.0,0.0,20.31,741.0,-17.25
2022-01-02 08:00:00,243.3125,298.44,27.825,55.019999999999996,50.160000000000004,26.203333333333333,7.6,1.58,10.8025,7.756666666666667,13.305,4.36,,4.675,4.653333333333333,13.896666666666667,85.7525,0.3725,174.73,0.0,0.0,60.99,741.33,-16.77
2022-01-02 09:00:00,261.6225,356.53000000000003,23.5975,51.745,46.9075,26.786666666666665,7.76,1.5225,19.1025,6.919999999999999,13.165,4.25,,4.63,4.576666666666667,15.556666666666667,76.3775,0.48,148.6,0.0,0.0,192.5125,742.0,-14.67
2022-01-02 10:00:00,237.25,297.8666666666666,18.502499999999998,43.58,40.4375,27.676666666666666,7.63,1.505,35.972500000000004,6.2700000000000005,13.05,4.345,,4.51,4.1466666666666665,17.55,66.35499999999999,0.5525,158.12,0.0,0.0,319.21500000000003,742.0,-11.25
