Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2016-01-01 15:00:00,195.0,,4.04,40.84,44.88,,,,6.48,1.56,3.33,1.0,,,,23.68,47.34,1.27,113.74,0.0,0.0,225.16,741.96,-0.11
2016-01-01 16:00:00,225.0,,5.37,52.05,57.42,,,,6.62,1.63,3.73,1.26,,,,22.87,49.56,0.27,125.01,0.0,0.0,118.57,741.73,-0.14
2016-01-01 17:00:00,251.0,,18.44,76.76,95.2,,,,7.24,1.91,4.74,1.93,,,,21.12,51.86,0.27,201.37,0.0,0.0,65.37,741.95,-0.14
2016-01-01 18:00:00,298.0,,90.8,67.43,158.24,,,,6.67,2.49,6.28,3.13,,,,19.72,57.19,0.27,247.48,0.0,0.0,57.71,742.4,-0.14
2016-01-01 19:00:00,298.0,,146.98,53.9,200.88,,,,6.53,3.61,8.46,4.43,,,,18.92,60.66,0.27,221.01,0.0,0.0,57.62,742.86,-0.14
2016-01-01 20:00:00,298.0,,196.4,45.14,241.54,,,,6.24,4.43,10.88,5.56,,,,18.1,61.28,0.27,259.49,0.0,0.0,57.4,743.47,-0.14
2016-01-01 21:00:00,298.0,,191.62,40.83,232.45,,,,6.26,5.23,11.35,6.37,,,,17.26,61.24,0.27,256.17,0.0,0.0,57.5,744.15,-0.14
2016-01-01 22:00:00,298.0,,80.91,36.51,117.42,,,,4.92,3.99,8.3,4.8,,,,16.78,61.11,0.27,119.28,0.0,0.0,56.52,744.29,-0.14
2016-01-01 23:00:00,290.0,,99.12,30.15,129.28,,,,6.38,3.35,7.16,3.98,,,,16.56,61.07,0.27,207.18,0.0,0.0,57.41,743.95,-0.14
2016-01-02 00:00:00,318.0,,90.82,28.17,118.96,,,,6.2,3.18,6.91,3.67,,,,16.12,60.97,0.27,235.23,0.0,0.0,57.77,743.66,-0.14
2016-01-02 01:00:00,298.0,,122.95,27.99,150.95,,,,6.24,3.31,7.73,3.77,,,,15.86,60.91,0.27,272.57,0.0,0.0,58.27,743.63,-0.14
2016-01-02 02:00:00,360.75,,137.86,33.4,171.25,,,,6.26,3.72,8.61,4.24,,,,15.67,60.86,0.27,95.98,0.0,0.0,56.91,743.52,-0.14
2016-01-02 03:00:00,324.0,,122.9,29.88,152.78,,,,6.35,3.74,8.56,4.46,,,,15.58,60.85,0.28,92.88,0.0,0.0,57.29,743.1,-0.13
2016-01-02 04:00:00,292.0,,82.3,30.03,112.33,,,,8.21,3.1,7.2,3.57,,,,15.27,60.78,0.27,176.26,0.0,0.0,58.04,742.76,-0.14
2016-01-02 05:00:00,249.0,,125.55,25.83,151.38,,,,24.17,2.87,6.88,3.37,,,,14.89,60.68,0.27,212.22,0.0,0.0,58.37,742.85,-0.14
2016-01-02 06:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2016-01-02 07:00:00,277.0,,96.92,19.44,116.36,,,,11.37,2.78,6.16,2.78,,,,14.22,60.54,0.27,242.18,0.0,0.0,71.28,743.93,-0.14
2016-01-02 08:00:00,331.0,,115.76,29.22,144.97,,,,7.07,2.99,6.12,2.78,,,,15.18,60.88,0.27,240.38,0.0,0.0,119.07,744.29,-0.14
2016-01-02 09:00:00,331.0,,86.52,90.09,176.6,,,,5.98,3.22,6.08,3.05,,,,17.56,59.8,0.42,206.9,0.0,0.0,197.9,745.17,-0.16
2016-01-02 10:00:00,331.0,,147.12,72.07,205.17,,,,6.12,2.62,5.3,2.51,,,,20.57,53.34,0.33,157.51,0.0,0.0,299.41,745.18,-0.14
2016-01-02 11:00:00,285.0,,7.0,83.1,90.09,,,,9.63,1.65,3.56,1.73,,,,22.75,46.42,0.3,120.42,0.0,0.0,319.55,744.81,-0.12
2016-01-02 12:00:00,192.0,,6.83,65.19,72.01,,,,15.81,1.49,3.28,1.5,,,,23.28,46.39,1.02,192.36,0.0,0.0,380.28,743.59,-0.16
2016-01-02 13:00:00,191.0,,5.36,47.59,52.96,,,,19.28,1.34,3.09,1.28,,,,23.88,46.07,2.96,253.85,0.0,0.0,394.19,742.0,-0.28
2016-01-02 14:00:00,154.0,,4.44,28.34,32.78,,,,29.36,1.12,2.59,1.08,,,,23.69,46.27,3.73,256.55,0.0,0.0,320.42,741.22,-0.28
2016-01-02 15:00:00,126.0,,3.89,31.83,35.72,,,,38.83,1.14,2.84,1.01,,,,23.23,46.65,3.11,248.58,0.0,0.0,251.04,740.78,-0.27
2016-01-02 16:00:00,173.33,,4.35,32.26,36.6,,,,33.22,1.25,2.83,0.98,,,,22.39,46.94,2.82,262.51,0.0,0.0,145.63,740.63,-0.28
2016-01-02 17:00:00,158.0,,6.58,50.86,57.44,,,,16.64,1.2,3.01,1.13,,,,20.83,49.72,1.9,280.54,0.0,0.0,71.13,740.94,-0.2
2016-01-02 18:00:00,190.67,,16.34,60.28,76.62,,,,7.04,1.32,3.09,1.41,,,,19.17,51.61,0.4,279.85,0.0,0.0,60.02,741.43,-0.14
2016-01-02 19:00:00,199.0,,35.03,57.48,92.51,,,,4.63,1.66,3.66,1.9,,,,18.0,54.6,0.27,273.08,0.0,0.0,60.17,741.96,-0.14
2016-01-02 20:00:00,227.0,,26.25,71.24,97.5,,,,4.7,2.0,4.66,2.15,,,,17.58,58.95,2.16,253.04,0.0,0.0,60.49,742.33,-0.22
2016-01-02 21:00:00,263.0,,22.53,53.25,75.78,,,,4.74,2.1,5.25,2.15,,,,16.92,61.04,0.65,239.41,0.0,0.0,60.4,742.54,-0.16
2016-01-02 22:00:00,317.0,,35.98,37.03,73.02,,,,4.66,2.45,5.42,2.23,,,,15.98,60.83,0.27,265.15,0.0,0.0,60.46,742.25,-0.14
2016-01-02 23:00:00,317.0,,22.15,32.26,54.41,,,,4.69,2.42,5.23,2.11,,,,15.58,60.75,0.32,274.04,0.0,0.0,60.27,741.8,-0.14
2016-01-03 00:00:00,285.0,,13.26,28.71,41.96,,,,4.69,2.17,4.69,1.85,,,,15.34,60.68,0.3,247.48,0.0,0.0,60.07,741.38,-0.14
2016-01-03 01:00:00,286.0,,9.89,26.89,36.78,,,,4.7,2.07,4.4,1.67,,,,15.26,60.67,0.27,267.74,0.0,0.0,59.68,741.19,-0.14
2016-01-03 02:00:00,270.0,,11.08,27.89,38.97,,,,4.7,1.87,3.78,1.32,,,,15.06,60.62,0.46,270.79,0.0,0.0,59.79,740.7,-0.14
2016-01-03 03:00:00,273.0,,9.6,30.16,39.78,,,,4.66,1.96,3.2,1.13,,,,14.67,60.53,0.27,272.42,0.0,0.0,59.91,740.34,-0.14
2016-01-03 04:00:00,318.0,,7.67,23.08,30.76,,,,4.63,2.22,3.02,1.06,,,,13.99,60.36,0.27,255.68,0.0,0.0,59.53,740.34,-0.14
2016-01-03 05:00:00,301.0,,9.59,22.46,32.06,,,,4.54,2.1,2.68,0.97,,,,13.68,60.3,0.27,265.76,0.0,0.0,58.64,740.3,-0.15
2016-01-03 06:00:00,250.0,,7.86,24.74,32.58,,,,4.54,1.88,2.44,0.88,,,,13.32,60.22,0.27,264.32,0.0,0.0,57.33,740.76,-0.14
2016-01-03 07:00:00,253.0,,8.91,24.8,33.72,,,,4.65,1.9,2.26,0.82,,,,13.09,60.2,0.36,275.03,0.0,0.0,68.68,741.32,-0.16
2016-01-03 08:00:00,307.0,,11.3,23.78,35.08,,,,4.89,2.09,2.26,0.86,,,,13.88,60.52,0.84,271.1,0.0,0.0,127.17,741.9,-0.21
2016-01-03 09:00:00,321.0,,7.67,40.8,48.47,,,,39.53,1.98,2.08,0.84,,,,16.11,61.22,2.46,265.88,0.0,0.0,223.08,742.17,-0.27
2016-01-03 10:00:00,249.0,,145.31,26.6,164.83,,,,16.64,1.72,1.88,0.74,,,,18.48,60.46,2.9,245.42,0.0,0.0,330.65,742.3,-0.2
2016-01-03 11:00:00,207.0,,5.74,38.25,43.99,,,,26.2,1.56,1.91,0.77,,,,20.55,53.13,3.01,221.85,0.0,0.0,350.2,741.42,-0.28
2016-01-03 12:00:00,209.0,,4.98,36.66,41.64,,,,31.97,1.58,2.16,0.81,,,,21.97,47.58,3.23,243.32,0.0,0.0,433.35,740.48,-0.3
2016-01-03 13:00:00,177.0,,4.55,28.92,33.47,,,,34.13,1.39,2.29,0.76,,,,23.12,44.54,3.05,236.73,0.0,0.0,415.49,739.46,-0.28
2016-01-03 14:00:00,144.0,,4.24,26.24,30.48,,,,29.38,1.25,1.92,0.68,,,,23.47,44.57,3.16,271.52,0.0,0.0,358.44,738.69,-0.3
2016-01-03 15:00:00,127.0,,4.21,24.21,28.43,,,,29.18,1.19,1.69,0.62,,,,23.68,46.39,2.9,270.21,0.0,0.0,279.61,738.24,-0.28
2016-01-03 16:00:00,127.0,,3.73,25.66,29.4,,,,30.95,1.21,1.95,0.59,,,,23.04,47.3,3.0,274.27,0.0,0.0,157.3,738.18,-0.24
2016-01-03 17:00:00,128.0,,6.51,47.42,53.93,,,,12.95,1.16,1.9,0.74,,,,21.42,48.79,0.87,269.15,0.0,0.0,73.02,738.6,-0.16
2016-01-03 18:00:00,166.0,,18.53,70.67,89.2,,,,5.28,1.51,2.7,1.22,,,,19.89,53.35,0.27,274.79,0.0,0.0,61.64,739.0,-0.14
2016-01-03 19:00:00,248.0,,74.56,69.03,143.58,,,,4.78,2.27,3.96,2.08,,,,18.6,57.62,0.27,256.52,0.0,0.0,61.81,739.59,-0.14
2016-01-03 20:00:00,382.0,,143.36,56.87,200.25,,,,4.7,3.23,5.4,3.01,,,,17.74,61.12,0.27,269.3,0.0,0.0,83.3,740.14,-0.14
2016-01-03 21:00:00,382.0,,191.21,50.24,241.45,,,,4.89,3.77,6.64,3.93,,,,16.77,61.09,0.27,253.38,0.0,0.0,71.55,740.7,-0.14
2016-01-03 22:00:00,441.0,,196.98,43.55,240.54,,,,4.92,3.78,6.84,4.1,,,,16.14,60.91,0.27,221.96,0.0,0.0,61.87,740.78,-0.14
2016-01-03 23:00:00,436.0,,217.42,34.81,252.24,,,,4.77,3.94,7.43,4.71,,,,15.58,60.79,0.27,207.14,0.0,0.0,64.81,740.7,-0.14
2016-01-04 00:00:00,423.0,,122.04,31.24,153.29,,,,4.78,3.74,7.19,4.47,,,,15.62,60.78,0.27,117.76,0.0,0.0,63.24,740.45,-0.14
2016-01-04 01:00:00,290.0,,83.68,32.51,116.19,,,,4.7,2.96,5.88,3.3,,,,15.24,60.68,0.27,109.63,0.0,0.0,63.04,740.02,-0.14
2016-01-04 02:00:00,304.0,,89.94,26.69,116.63,,,,4.64,3.05,5.92,3.14,,,,14.9,60.64,0.37,221.0,0.0,0.0,63.24,740.03,-0.14
2016-01-04 03:00:00,280.0,,66.98,24.58,91.57,,,,4.65,2.7,5.18,2.7,,,,14.54,60.53,0.27,231.48,0.0,0.0,62.83,739.64,-0.14
2016-01-04 04:00:00,275.0,,70.9,25.46,96.36,,,,4.62,2.64,4.95,2.48,,,,14.2,60.46,0.27,257.96,0.0,0.0,62.53,739.47,-0.14
2016-01-04 05:00:00,293.0,,45.87,29.29,75.16,,,,4.65,2.54,4.42,2.14,,,,14.34,60.5,0.27,271.18,0.0,0.0,61.91,739.93,-0.14
2016-01-04 06:00:00,317.0,,30.38,29.03,59.41,,,,4.71,2.45,3.91,1.76,,,,14.2,60.45,0.27,192.04,0.0,0.0,60.18,740.42,-0.14
2016-01-04 07:00:00,321.0,,58.42,26.09,84.52,,,,4.84,2.82,4.0,1.79,,,,13.95,60.41,0.27,206.55,0.0,0.0,70.77,741.26,-0.14
2016-01-04 08:00:00,369.0,,61.36,38.4,99.76,,,,4.93,3.2,4.48,2.16,,,,15.4,60.88,0.27,143.89,0.0,0.0,127.45,741.94,-0.14
2016-01-04 09:00:00,289.33,,33.6,65.26,100.26,,,,31.34,3.52,4.56,2.23,,,,17.94,61.56,0.27,157.48,0.0,0.0,214.7,742.84,-0.14
2016-01-04 10:00:00,985.0,,87.73,55.05,145.29,,,,7.23,3.51,4.15,1.98,,,,19.92,59.98,0.29,163.7,0.0,0.0,279.81,743.2,-0.14
2016-01-04 11:00:00,985.0,,7.44,84.37,91.82,,,,14.42,2.8,3.93,1.7,,,,21.21,56.58,0.72,150.3,0.0,0.0,337.93,742.58,-0.13
2016-01-04 12:00:00,343.0,,5.8,45.6,51.4,,,,27.6,2.13,3.0,1.3,,,,22.26,53.62,1.5,139.56,0.0,0.0,392.75,741.46,-0.08
2016-01-04 13:00:00,268.0,,4.4,38.72,43.13,,,,25.66,1.62,2.3,1.01,,,,23.63,61.44,1.02,145.81,0.0,0.0,382.19,740.5,-0.13
2016-01-04 14:00:00,201.0,,5.27,42.6,47.87,,,,24.97,1.31,2.58,1.18,,,,23.84,97.44,0.55,156.6,0.0,0.0,336.01,739.98,-0.16
2016-01-04 15:00:00,187.0,,4.91,44.76,49.67,,,,28.1,1.5,2.54,1.09,,,,22.42,73.87,1.19,152.79,0.0,0.0,162.15,739.02,-0.13
2016-01-04 16:00:00,229.0,,5.23,51.05,56.28,,,,16.71,1.43,2.63,1.25,,,,22.6,53.25,0.44,179.46,0.0,0.0,117.03,739.09,-0.13
2016-01-04 17:00:00,214.0,,10.39,63.2,73.6,,,,8.46,1.41,2.9,1.31,,,,21.28,57.19,0.29,193.21,0.0,0.0,142.77,739.66,-0.15
2016-01-04 18:00:00,218.0,,73.91,74.11,148.02,,,,5.0,2.3,5.46,3.21,,,,19.67,61.7,0.27,228.29,0.0,0.0,76.76,740.05,-0.14
2016-01-04 19:00:00,335.0,,179.43,69.9,249.34,,,,4.98,3.13,8.8,4.93,,,,18.95,61.74,0.27,188.14,0.0,0.0,70.75,740.62,-0.14
2016-01-04 20:00:00,372.0,,224.26,51.25,275.52,,,,4.84,3.48,9.88,5.8,,,,18.27,61.57,0.27,153.79,0.0,0.0,51.16,741.45,-0.14
2016-01-04 21:00:00,404.0,,242.39,43.95,286.33,,,,4.78,3.78,10.85,6.61,,,,18.08,61.56,0.27,204.62,0.0,0.0,48.54,741.99,-0.14
2016-01-04 22:00:00,446.0,,265.72,44.12,309.84,,,,4.81,3.89,11.49,6.54,,,,17.99,61.55,0.27,174.5,0.0,0.0,54.19,741.95,-0.14
2016-01-04 23:00:00,446.0,,180.39,52.1,232.49,,,,4.89,4.0,12.9,6.83,,,,17.98,61.56,0.27,124.57,0.0,0.0,54.33,741.77,-0.14
2016-01-05 00:00:00,435.0,,25.86,48.96,74.83,,,,5.09,3.32,8.62,4.86,,,,17.63,61.47,1.06,129.81,0.0,0.0,54.06,740.58,-0.12
2016-01-05 01:00:00,378.0,,13.51,36.22,49.73,,,,5.3,2.56,6.09,3.04,,,,17.26,61.38,1.04,128.76,0.0,0.0,53.67,739.84,-0.14
2016-01-05 02:00:00,295.0,,19.5,36.8,56.3,,,,4.51,2.35,6.62,3.1,,,,16.81,61.24,0.27,180.84,0.0,0.0,54.78,739.99,-0.15
2016-01-05 03:00:00,305.0,,42.25,29.98,72.22,,,,4.96,2.25,6.75,3.13,,,,16.27,61.11,0.27,259.53,0.0,0.0,55.59,739.71,-0.14
2016-01-05 04:00:00,333.67,,41.51,27.04,68.57,,,,12.74,2.2,6.74,3.12,,,,15.94,61.02,0.27,191.99,0.0,0.0,54.73,739.26,-0.14
2016-01-05 05:00:00,309.0,,52.12,26.34,78.46,,,,5.58,2.22,6.69,3.05,,,,15.44,60.91,0.39,175.03,0.0,0.0,54.17,739.39,-0.14
2016-01-05 06:00:00,315.0,,39.66,26.56,66.22,,,,8.71,2.18,6.23,2.78,,,,15.31,60.89,0.27,139.17,0.0,0.0,53.82,739.55,-0.14
2016-01-05 07:00:00,331.0,,67.29,21.13,88.42,,,,6.23,2.48,6.32,2.82,,,,14.92,60.81,0.27,119.12,0.0,0.0,62.97,739.96,-0.14
2016-01-05 08:00:00,419.0,,90.24,24.29,114.53,,,,6.18,3.25,6.85,3.28,,,,16.12,61.23,0.27,181.54,0.0,0.0,116.73,740.66,-0.14
2016-01-05 09:00:00,466.0,,21.37,59.15,80.52,,,,6.96,2.86,6.47,3.11,,,,18.08,61.79,0.33,125.28,0.0,0.0,182.03,741.26,-0.14
2016-01-05 10:00:00,413.0,,91.16,55.92,144.2,,,,6.61,2.52,5.48,2.64,,,,20.56,58.62,0.27,145.74,0.0,0.0,255.55,741.5,-0.14
2016-01-05 11:00:00,405.0,,10.84,109.32,120.16,,,,6.58,2.36,5.75,0.93,,,,22.17,53.69,0.32,158.2,0.0,0.0,278.29,740.55,-0.12
2016-01-05 12:00:00,481.0,,7.41,79.76,87.16,,,,7.05,2.55,6.86,0.0,,,,24.0,50.18,1.73,218.3,0.0,0.0,336.05,739.56,-0.26
2016-01-05 13:00:00,307.0,,8.11,58.86,66.97,,,,7.29,2.07,5.56,1.29,,,,25.03,49.84,1.36,227.82,0.0,0.0,354.6,738.38,-0.18
2016-01-05 14:00:00,220.0,,,,,,,,11.26,0.7,1.87,0.45,,,,26.41,46.62,0.53,196.58,0.0,0.0,269.94,737.3,-0.13
2016-01-05 15:00:00,261.0,,3.62,32.28,36.28,,,,27.64,1.33,3.7,0.71,,,,24.93,49.93,1.85,147.84,0.0,0.0,310.58,736.83,-0.15
2016-01-05 16:00:00,197.0,,4.66,36.45,41.11,,,,19.58,1.2,2.3,1.25,,,,23.91,53.11,0.71,148.92,0.0,0.0,245.35,736.6,-0.17
2016-01-05 17:00:00,221.0,,24.57,53.9,78.47,,,,7.69,1.39,2.92,1.54,,,,22.23,60.0,0.33,166.77,0.0,0.0,62.47,736.73,-0.12
2016-01-05 18:00:00,251.0,,71.19,52.02,123.21,,,,4.78,1.91,5.19,3.2,,,,20.96,62.14,0.27,157.18,0.0,0.0,60.86,737.1,-0.14
2016-01-05 19:00:00,289.0,,149.76,36.64,186.4,,,,4.81,2.52,6.97,4.44,,,,19.83,61.85,0.27,196.74,0.0,0.0,45.11,737.53,-0.14
2016-01-05 20:00:00,332.0,,199.0,32.22,231.22,,,,4.91,3.29,7.75,4.88,,,,19.4,61.77,0.27,236.36,0.0,0.0,40.38,738.36,-0.14
2016-01-05 21:00:00,332.0,,266.12,29.04,295.16,,,,5.0,3.13,9.48,5.7,,,,19.22,61.73,0.27,213.9,0.0,0.0,39.7,738.64,-0.14
2016-01-05 22:00:00,332.0,,347.6,28.76,376.37,,,,5.06,3.9,12.53,6.85,,,,18.89,61.65,0.27,179.78,0.0,0.0,42.16,738.78,-0.14
2016-01-05 23:00:00,332.0,,307.09,29.84,336.92,,,,5.1,4.66,14.8,7.79,,,,18.47,61.55,0.27,94.06,0.0,0.0,42.64,738.62,-0.14
2016-01-06 00:00:00,332.0,,210.94,26.57,237.5,,,,4.84,4.64,14.24,7.66,,,,17.92,61.44,0.27,101.2,0.0,0.0,42.89,738.33,-0.14
2016-01-06 01:00:00,332.0,,73.12,26.4,99.46,,,,4.62,4.06,10.74,6.02,,,,17.55,61.39,0.27,114.74,0.0,0.0,43.24,737.98,-0.14
2016-01-06 02:00:00,432.0,,45.66,26.55,72.22,,,,4.84,3.51,8.72,4.63,,,,17.24,61.38,0.27,156.89,0.0,0.0,43.35,738.11,-0.14
2016-01-06 03:00:00,394.0,,87.66,18.69,106.35,,,,4.8,3.2,8.74,4.25,,,,16.74,61.26,0.27,184.74,0.0,0.0,43.4,737.84,-0.14
2016-01-06 04:00:00,399.0,,169.74,18.06,187.8,,,,4.78,3.16,8.99,4.3,,,,16.22,61.16,0.27,191.99,0.0,0.0,43.48,737.54,-0.14
2016-01-06 05:00:00,436.0,,200.15,16.82,216.98,,,,4.86,3.29,9.73,4.42,,,,16.05,61.14,0.27,241.74,0.0,0.0,43.78,737.78,-0.14
2016-01-06 06:00:00,451.0,,223.42,17.32,240.75,,,,4.94,3.47,9.9,4.49,,,,15.94,61.13,0.29,196.64,0.0,0.0,43.68,738.38,-0.14
2016-01-06 07:00:00,451.0,,114.59,22.42,136.99,,,,4.74,3.54,9.39,4.17,,,,15.93,61.16,0.29,142.24,0.0,0.0,56.03,739.04,-0.14
2016-01-06 08:00:00,475.0,,119.57,19.95,139.55,,,,5.02,3.76,9.25,4.02,,,,16.49,61.36,0.27,181.55,0.0,0.0,85.97,740.05,-0.14
2016-01-06 09:00:00,482.0,,30.53,38.17,68.7,,,,32.02,3.41,8.54,3.79,,,,18.48,61.98,0.7,145.4,0.0,0.0,171.63,740.76,-0.14
2016-01-06 10:00:00,366.0,,141.62,31.58,168.92,,,0.0,8.96,2.23,5.51,2.4,,,,20.1,62.37,0.89,136.66,0.0,0.0,224.73,741.04,-0.13
2016-01-06 11:00:00,307.67,,6.18,53.54,59.72,,,,11.91,1.65,3.86,1.82,,,,21.72,62.48,1.74,152.91,0.0,0.0,300.24,740.29,-0.12
2016-01-06 12:00:00,233.0,,5.32,33.23,38.55,,,,16.34,1.42,3.06,1.52,,,,22.75,61.14,1.72,147.55,0.0,0.0,298.8,739.3,-0.12
2016-01-06 13:00:00,215.0,,4.13,27.55,31.68,,,,20.0,1.29,2.72,1.32,,,,23.2,59.48,1.85,136.81,0.0,0.0,272.83,738.24,-0.15
2016-01-06 14:00:00,187.0,,5.11,23.62,28.72,,,,23.2,1.22,2.53,1.22,,,,23.3,60.72,2.38,140.87,0.0,0.0,228.61,737.24,-0.16
2016-01-06 15:00:00,193.0,,4.36,23.19,27.55,,,,23.26,1.2,2.4,1.19,,,,23.34,61.06,1.99,136.21,0.0,0.0,176.37,736.88,-0.15
2016-01-06 16:00:00,185.0,,4.93,32.46,37.39,,,,16.09,1.14,2.19,1.12,,,,23.06,62.64,1.2,139.87,0.0,0.0,103.43,736.71,-0.15
2016-01-06 17:00:00,206.0,,15.25,48.36,63.6,,,,7.09,1.38,3.02,1.74,,,,22.08,62.66,0.27,136.19,0.0,0.0,49.54,736.9,-0.14
2016-01-06 18:00:00,238.0,,26.57,35.56,62.13,,,,4.92,1.62,3.91,2.48,,,,21.1,62.41,0.27,123.3,0.0,0.0,41.83,737.56,-0.14
2016-01-06 19:00:00,228.0,,86.72,40.28,127.0,,,,4.86,2.06,4.88,2.88,,,,20.74,62.33,0.4,145.87,0.0,0.0,42.06,738.41,-0.14
2016-01-06 20:00:00,354.66,,64.96,44.04,109.01,,,,4.8,2.94,6.66,4.18,,,,20.35,62.24,0.27,111.66,0.0,0.0,41.36,738.78,-0.13
2016-01-06 21:00:00,353.0,,51.22,34.0,85.23,,,,4.79,2.76,6.3,3.68,,,,19.62,62.05,0.38,154.05,0.0,0.0,42.27,739.09,-0.14
2016-01-06 22:00:00,353.0,,86.8,26.56,113.32,,,,4.63,2.62,6.29,3.36,,,,18.86,61.88,0.27,217.15,0.0,0.0,43.05,739.55,-0.14
2016-01-06 23:00:00,385.0,,93.55,23.39,116.94,,,,4.69,2.82,7.19,3.78,,,,18.43,61.78,0.27,217.86,0.0,0.0,43.12,739.58,-0.14
2016-01-07 00:00:00,353.0,,169.38,21.58,190.96,,,,4.85,2.79,8.04,3.58,,,,17.98,61.66,0.27,209.62,0.0,0.0,43.0,739.16,-0.14
2016-01-07 01:00:00,418.0,,190.34,17.43,207.77,,,,4.62,3.1,8.32,4.03,,,,17.52,61.55,0.27,182.82,0.0,0.0,43.11,739.09,-0.14
2016-01-07 02:00:00,418.0,,129.65,19.54,149.18,,,,4.72,3.17,8.27,3.99,,,,17.17,61.47,0.27,100.72,0.0,0.0,43.1,739.18,-0.13
2016-01-07 03:00:00,361.0,,51.1,17.12,68.22,,,,4.81,2.63,7.78,3.26,,,,16.84,61.39,0.27,125.73,0.0,0.0,43.45,738.86,-0.14
2016-01-07 04:00:00,346.0,,41.8,17.14,58.95,,,,4.62,2.46,7.05,2.82,,,,16.34,61.27,0.27,192.87,0.0,0.0,44.75,738.86,-0.14
2016-01-07 05:00:00,356.0,,146.51,12.53,159.03,,,,4.66,2.4,6.39,2.71,,,,16.21,61.24,0.27,283.92,0.0,0.0,45.52,739.12,-0.14
2016-01-07 06:00:00,381.0,,136.92,16.71,153.64,,,,4.77,2.5,6.26,2.75,,,,16.2,61.25,0.27,146.8,0.0,0.0,44.3,739.54,-0.14
2016-01-07 07:00:00,415.0,,79.75,20.45,100.19,,,,4.99,2.94,6.63,3.0,,,,16.49,61.34,0.3,104.72,0.0,0.0,50.63,740.35,-0.13
